,FALSE,Name,Dialogue,senti_scores,compound,sentiment_category,,,
S1E5,FALSE,BoJack's voice,"As you might've noticed, Todd, I've left you home alone for the day, and frankly, I already regret that decision. Here's what you need to do","{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.5859}",-0.5859,negative,,,
S1E5,FALSE,Todd,"Well, seal's broken. Might as well enjoy myself. Whee! Cheers to bath time. Great story, Todd. I love our friendship. Here we go! The Great Toddini!","{'neg': 0.068, 'neu': 0.35, 'pos': 0.583, 'compound': 0.9738}",0.9738,positive,,,
S1E5,FALSE,Guide,"And here we have the home of a truly dynamic and unique talent, TV's own David Boreanaz.","{'neg': 0.0, 'neu': 0.61, 'pos': 0.39, 'compound': 0.8074}",0.8074,positive,,,
S1E5,FALSE,Guide,"Sounds like we have some fans of Person of Interest on board, or Castle, or whatever his show is.","{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.6705}",0.6705,positive,,,
S1E5,FALSE,Todd,"Sorry, dudes, you got the wrong house.","{'neg': 0.468, 'neu': 0.532, 'pos': 0.0, 'compound': -0.5267}",-0.5267,negative,,,
S1E5,FALSE,Tourist One,"Crikey, I would've paid $50 U.S. to see where David Boreanaz lives. He's the American Hugh Jackman.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E5,FALSE,Todd,"Oh, yeah, 50 bucks?","{'neg': 0.0, 'neu': 0.577, 'pos': 0.423, 'compound': 0.296}",0.296,positive,,,
S1E5,FALSE,Tourist Two,He's so good in Burn Notice.,"{'neg': 0.0, 'neu': 0.61, 'pos': 0.39, 'compound': 0.4927}",0.4927,positive,,,
S1E5,FALSE,Todd,"What? 50 bucks? In that case, come on in, friends. Some guy named David Boreanaz lives here.","{'neg': 0.0, 'neu': 0.822, 'pos': 0.178, 'compound': 0.5362}",0.5362,positive,,,
S1E5,FALSE,ALL,Hooray!,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5562}",0.5562,positive,,,
S1E5,FALSE,BoJack,"Hey, so listen, I really want to be here for you in your time of need, but I'm not really good with funerals or death or families or feelings or people.","{'neg': 0.314, 'neu': 0.65, 'pos': 0.036, 'compound': -0.9209}",-0.9209,negative,,,
S1E5,FALSE,Diane,"Don't worry. You can wait in the car. It's probably better you don't meet my brothers. They're narrow-minded, mean-spirited dirt-bags.","{'neg': 0.0, 'neu': 0.772, 'pos': 0.228, 'compound': 0.6492}",0.6492,positive,,,
S1E5,FALSE,BoJack,"I wish I had brothers growing up. Touch football on the weekends, noogie parades on the reg. Life as an only child can get pretty lonely.","{'neg': 0.083, 'neu': 0.664, 'pos': 0.252, 'compound': 0.6249}",0.6249,positive,,,
S1E5,FALSE,BOJACK,"Daddy, do you want to meet my imaginary friend?","{'neg': 0.0, 'neu': 0.609, 'pos': 0.391, 'compound': 0.5423}",0.5423,positive,,,
S1E5,FALSE,Butterscotch,"Imaginary friends are freeloaders invented by communists to rip-off welfare. Why don't you do something productive, like bang your head against the wall until your brain isn't so stupid?","{'neg': 0.031, 'neu': 0.71, 'pos': 0.258, 'compound': 0.8398}",0.8398,positive,,,
S1E5,FALSE,BOJACK,"Okay, Daddy.","{'neg': 0.0, 'neu': 0.345, 'pos': 0.655, 'compound': 0.2263}",0.2263,positive,,,
S1E5,FALSE,Diane,"Yeah, well, I was pretty lonely, too. My family made my life miserable, and then they never forgave me for leaving.","{'neg': 0.265, 'neu': 0.479, 'pos': 0.257, 'compound': -0.0608}",-0.0608,negative,,,
S1E5,FALSE,BoJack,"So, what, you're like the black sheep?","{'neg': 0.0, 'neu': 0.685, 'pos': 0.315, 'compound': 0.4144}",0.4144,positive,,,
S1E5,FALSE,Diane,"No, Gary's the black sheep. He's adopted. I'm just a member of the family nobody likes. And my dad was the worst of them all.","{'neg': 0.209, 'neu': 0.698, 'pos': 0.093, 'compound': -0.5423}",-0.5423,negative,,,
S1E5,FALSE,BoJack,You told me that you and your father used to sit on the roof and look at the stars together.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E5,FALSE,Diane,"Oh, yeah, I was just trying to get you to open up, so I used an old writer's trick called ""me lying to you.""","{'neg': 0.178, 'neu': 0.736, 'pos': 0.085, 'compound': -0.34}",-0.34,negative,,,
S1E5,FALSE,BoJack,"Oh, yeah? Well, I'm using an old me trick called ""that hurts my feelings.""","{'neg': 0.231, 'neu': 0.538, 'pos': 0.231, 'compound': -0.0}",0,neutral,,,
S1E5,FALSE,Diane,"And the truth is, I used to sit alone on the hill out by the dump and dream of waking up as Chelsea Clinton, but with my hair.","{'neg': 0.112, 'neu': 0.781, 'pos': 0.107, 'compound': -0.0387}",-0.0387,neutral,,,
S1E5,FALSE,BoJack,You do have great hair.,"{'neg': 0.0, 'neu': 0.494, 'pos': 0.506, 'compound': 0.6249}",0.6249,positive,,,
S1E5,FALSE,Diane,"I know. That's us. I'll just pop in for a quick hi and bye. Then we'll be on our way. Ten minutes, swear to God. You can play with this kaleidoscope I got you at the airport.","{'neg': 0.033, 'neu': 0.845, 'pos': 0.123, 'compound': 0.5106}",0.5106,positive,,,
S1E5,FALSE,BoJack,What? A kaleidoscope? I'm not five.. Shapes and colors the likes of which I've never seen.,"{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.4871}",0.4871,positive,,,
S1E5,FALSE,Diane,Hello.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E5,FALSE,Tommy,"Hey, yeah, Deedee came home! Gary, Marty, Artie, Deedee's back! Come here!","{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.4724}",0.4724,positive,,,
S1E5,FALSE,Marty,Game. Watching the game. Can't look up from the game. How you doing?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E5,FALSE,Diane,"Marty, it's a game from '86. You've seen it a hundred times.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E5,FALSE,Marty,And how many times does Buckner break your heart?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E5,FALSE,BOTH,100 times.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E5,FALSE,Artie,"Aw, thank God you're here, Deedee. Pops is wicked departed.","{'neg': 0.227, 'neu': 0.467, 'pos': 0.307, 'compound': 0.0516}",0.0516,positive,,,
S1E5,FALSE,Tommy,"Oh, yeah, man. He departed so hard. And I do not like them apples, Deedee.","{'neg': 0.231, 'neu': 0.64, 'pos': 0.128, 'compound': -0.1965}",-0.1965,negative,,,
S1E5,FALSE,Marty,"Yo, Deedee, get me a beer.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E5,FALSE,Gary,"Yeah, make that two, Deedee.","{'neg': 0.0, 'neu': 0.645, 'pos': 0.355, 'compound': 0.296}",0.296,positive,,,
S1E5,FALSE,Diane,"Gary, Marty, I just got home.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E5,FALSE,Artie,"Ooh, Princess Diane doesn't want to get her brother a beer.","{'neg': 0.12, 'neu': 0.88, 'pos': 0.0, 'compound': -0.0572}",-0.0572,negative,,,
S1E5,FALSE,Gary,"Hey, Ma, come look what the Pats dragged in.","{'neg': 0.13, 'neu': 0.87, 'pos': 0.0, 'compound': -0.0516}",-0.0516,negative,,,
S1E5,FALSE,Ma,"Oh, hello! Look who decided to come home. Queen Deedee blesses us with her presence. To what do I owe the honor?","{'neg': 0.0, 'neu': 0.728, 'pos': 0.272, 'compound': 0.7959}",0.7959,positive,,,
S1E5,FALSE,Diane,"Look, I'm just here to offer my condolences.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E5,FALSE,Ma,"Oh, sure, in and out, like a Protestant on Christmas. Why would you want to stick around, be with your family in their time of need?","{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.6249}",0.6249,positive,,,
S1E5,FALSE,Diane,"Come on, Ma.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E5,FALSE,Marty,Don't fight while the game's on. It's bad Juju.,"{'neg': 0.276, 'neu': 0.552, 'pos': 0.172, 'compound': -0.3217}",-0.3217,negative,,,
S1E5,FALSE,Diane,It's the '86 World Series. They lose.,"{'neg': 0.515, 'neu': 0.485, 'pos': 0.0, 'compound': -0.6486}",-0.6486,negative,,,
S1E5,FALSE,Marty,"Ah, why'd you have to","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E5,FALSE,Ma,"Oh, we're just a bunch of savages, right? We're not like your fancy California friends. Your George Clooney and your California Raisins.","{'neg': 0.207, 'neu': 0.676, 'pos': 0.116, 'compound': -0.3421}",-0.3421,negative,,,
S1E5,FALSE,Tommy,"Oh, come off it, Ma. She don't mean no harm.","{'neg': 0.0, 'neu': 0.628, 'pos': 0.372, 'compound': 0.5773}",0.5773,positive,,,
S1E5,FALSE,Ma,For five years she didn't come home. Why don't you make like A-Rod and blow.,"{'neg': 0.131, 'neu': 0.869, 'pos': 0.0, 'compound': -0.2755}",-0.2755,negative,,,
S1E5,FALSE,Diane,"Well, this was clearly a huge mistake.","{'neg': 0.209, 'neu': 0.174, 'pos': 0.617, 'compound': 0.5719}",0.5719,positive,,,
S1E5,FALSE,Tommy,"Ah, don't go. Deedee, please.","{'neg': 0.329, 'neu': 0.671, 'pos': 0.0, 'compound': -0.2411}",-0.2411,negative,,,
S1E5,FALSE,Diane,Why not? Ma doesn't want me here.,"{'neg': 0.0, 'neu': 0.837, 'pos': 0.163, 'compound': 0.0424}",0.0424,neutral,,,
S1E5,FALSE,Tommy,"Ma don't know what she wants. She wants you here. We all do. Ain't that right, Marty?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E5,FALSE,Marty,Can't look up from the game.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E5,FALSE,Tommy,"Besides, we need your help organizing all the funeral stuff. We didn't go to college. We're not smart like you.","{'neg': 0.269, 'neu': 0.626, 'pos': 0.106, 'compound': -0.4885}",-0.4885,negative,,,
S1E5,FALSE,Diane,"Fine, I'll help. Is there a number for me to call?","{'neg': 0.0, 'neu': 0.547, 'pos': 0.453, 'compound': 0.5859}",0.5859,positive,,,
S1E5,FALSE,Tommy,"Yeah, try 8-800, dummy, Jeez, do some legwork, Dee. And do it quick. The ice is melting.","{'neg': 0.0, 'neu': 0.879, 'pos': 0.121, 'compound': 0.296}",0.296,positive,,,
S1E5,FALSE,Diane,"Oh, my God. Is that dad? Did someone draw balls on his forehead?","{'neg': 0.0, 'neu': 0.83, 'pos': 0.17, 'compound': 0.3527}",0.3527,positive,,,
S1E5,FALSE,Artie,That was before we knew he was dead. We just thought he was wicked hung over.,"{'neg': 0.355, 'neu': 0.645, 'pos': 0.0, 'compound': -0.8271}",-0.8271,negative,,,
S1E5,FALSE,Gary,"In your face, Dad! In your face forever.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E5,FALSE,Todd,"Welcome to the home of David Boreanaz, famous from television shows such as dramas on networks. That will be $50 please.","{'neg': 0.0, 'neu': 0.782, 'pos': 0.218, 'compound': 0.6486}",0.6486,positive,,,
S1E5,FALSE,Tourist One,"Oy, mate, this picture of David Boreanaz fell apart.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E5,FALSE,Todd,"Oh, no, no, no, I'll handle that. Why don't you just go look through David Boreanaz's underwear drawer, okay? It's in his bedroom.","{'neg': 0.24, 'neu': 0.691, 'pos': 0.069, 'compound': -0.5719}",-0.5719,negative,,,
S1E5,FALSE,Tourist One,"Oh, knickers.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E5,FALSE,BoJack's voice,"Hey, what do you think you're doing?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E5,FALSE,Todd,"Uh-oh, am I reading something again?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E5,FALSE,BoJack's voice,"No, this is your conscience. BoJack trusted you to take care of his house. Is this really..? What are you doing?","{'neg': 0.082, 'neu': 0.67, 'pos': 0.248, 'compound': 0.6662}",0.6662,positive,,,
S1E5,FALSE,Todd,It's a great day on Todd's phone. How can I help you?,"{'neg': 0.0, 'neu': 0.541, 'pos': 0.459, 'compound': 0.7783}",0.7783,positive,,,
S1E5,FALSE,Princess Carolyn,"Are you trying to cut me out of this David Boreanaz deal? I'm your agent, damn it.","{'neg': 0.242, 'neu': 0.758, 'pos': 0.0, 'compound': -0.5859}",-0.5859,negative,,,
S1E5,FALSE,Todd,How'd you find out about Boreanaz House?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E5,FALSE,Princess Carolyn,"Don't worry, I'm not just gonna sit here batting a ball of yarn around while you do the real work. I want to take your project to the next level. We need to go bigger. Have you thought about attaching Mila Kunis to this thing?","{'neg': 0.0, 'neu': 0.917, 'pos': 0.083, 'compound': 0.4031}",0.4031,positive,,,
S1E5,FALSE,Todd,Attach her? How?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E5,FALSE,Princess Carolyn,You do your job. I'll do mine.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E5,FALSE,Todd,Who is this?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E5,FALSE,BoJack,"Ah, out of combinations. Now I'm bored. Diaa-aane!","{'neg': 0.255, 'neu': 0.745, 'pos': 0.0, 'compound': -0.3382}",-0.3382,negative,,,
S1E5,FALSE,Tommy,You show me nothing,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E5,FALSE,Artie,What do you want from me?,"{'neg': 0.0, 'neu': 0.794, 'pos': 0.206, 'compound': 0.0772}",0.0772,positive,,,
S1E5,FALSE,Ma,"You have no right to barge in here after five years and judge us, Diane.","{'neg': 0.136, 'neu': 0.864, 'pos': 0.0, 'compound': -0.296}",-0.296,negative,,,
S1E5,FALSE,Diane,I'm just saying Marty could lend a hand instead of sitting on the couch watching the game all day.,"{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.4939}",0.4939,positive,,,
S1E5,FALSE,Marty,"Ah, Deedee.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E5,FALSE,Ma,You know very well his leg's still sore from the accident at the quarry.,"{'neg': 0.295, 'neu': 0.579, 'pos': 0.126, 'compound': -0.4951}",-0.4951,negative,,,
S1E5,FALSE,Gary,"Yeah, he's got to rest up if he's gonna be a wide receiver for B.C.","{'neg': 0.0, 'neu': 0.855, 'pos': 0.145, 'compound': 0.296}",0.296,positive,,,
S1E5,FALSE,Diane,He didn't get into B.C.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E5,FALSE,Artie,"Ah, what's the point of getting off the couch anyway? All the jobs are going to immigrants these days.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E5,FALSE,Diane,What do you..? We're immigrants.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E5,FALSE,Artie,How do you figure?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E5,FALSE,Diane,We're Vietnamese?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E5,FALSE,Artie,Step off! We're American as Pho!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E5,FALSE,Gary,And that's the same crap you always pull--,"{'neg': 0.271, 'neu': 0.729, 'pos': 0.0, 'compound': -0.3818}",-0.3818,negative,,,
S1E5,FALSE,Artie,What do you want from me?,"{'neg': 0.0, 'neu': 0.794, 'pos': 0.206, 'compound': 0.0772}",0.0772,positive,,,
S1E5,FALSE,Gary,Come on! Leave me alone.,"{'neg': 0.538, 'neu': 0.462, 'pos': 0.0, 'compound': -0.3595}",-0.3595,negative,,,
S1E5,FALSE,Tommy,You show me nothing,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E5,FALSE,BoJack,"Excuse me. Yes, hello, I'm looking for Diane. Does anyone here speak English?","{'neg': 0.0, 'neu': 0.733, 'pos': 0.267, 'compound': 0.4588}",0.4588,positive,,,
S1E5,FALSE,Tommy,Pull over and park the car. Is that the frickin' horse from Horsin' Around?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E5,FALSE,BoJack,"Again, does anyone here speak English?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E5,FALSE,Artie,"Oh, no way","{'neg': 0.524, 'neu': 0.476, 'pos': 0.0, 'compound': -0.296}",-0.296,negative,,,
S1E5,FALSE,Gary,What? A TV star!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E5,FALSE,Princess Carolyn,Boreanaz house. Seventy-five each. Children and seniors free.,"{'neg': 0.0, 'neu': 0.68, 'pos': 0.32, 'compound': 0.5106}",0.5106,positive,,,
S1E5,FALSE,Todd,Please stay behind the ropes and keep your hands and belongings on your person at all times. Next we'll head to the kitchen where.. Is that Mila Kunis?,"{'neg': 0.0, 'neu': 0.922, 'pos': 0.078, 'compound': 0.3182}",0.3182,positive,,,
S1E5,FALSE,Todd,"Note the letters B.H. on all hand towels and linens. That stands for ""Boreanaz House.""","{'neg': 0.0, 'neu': 0.814, 'pos': 0.186, 'compound': 0.4939}",0.4939,positive,,,
S1E5,FALSE,Diane,"Yeah, do you pick up bodies? Is that a service you provide? Corpse removal?","{'neg': 0.243, 'neu': 0.631, 'pos': 0.126, 'compound': -0.466}",-0.466,negative,,,
S1E5,FALSE,Tommy,"Hey, BoJack, you ever meet any Boston celebrities?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E5,FALSE,BoJack,"Well, one time at Bristol Farms, Ben Affleck and I did reach for the same bunch of grapes.","{'neg': 0.0, 'neu': 0.824, 'pos': 0.176, 'compound': 0.296}",0.296,positive,,,
S1E5,FALSE,Tommy,"Oh, he eats grapes just like us? Hey, Ma, Ben Affleck eats grapes!","{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.4199}",0.4199,positive,,,
S1E5,FALSE,Ma,He don't eat grapes!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E5,FALSE,Tommy,BoJack said he fed Affleck grapes. He was graping it up with the Daredevil himself. This is the greatest day of my life.,"{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.6908}",0.6908,positive,,,
S1E5,FALSE,Diane,Oh!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E5,FALSE,BoJack,"Hey, I don't suppose you boys would have any interest in maybe playing some touch football later?","{'neg': 0.0, 'neu': 0.745, 'pos': 0.255, 'compound': 0.5859}",0.5859,positive,,,
S1E5,FALSE,Tommy,Are you kidding? Touch football with a star like you? That would be mad wicked pisser.,"{'neg': 0.417, 'neu': 0.419, 'pos': 0.163, 'compound': -0.7941}",-0.7941,negative,,,
S1E5,FALSE,Artie,"Ooh, you know what else we got to do? We got to watch the Cryane video.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E5,FALSE,BoJack,"Ooh, that sounds good. What's that?","{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.4404}",0.4404,positive,,,
S1E5,FALSE,Diane,"No, we don't need to revisit that.","{'neg': 0.268, 'neu': 0.732, 'pos': 0.0, 'compound': -0.296}",-0.296,negative,,,
S1E5,FALSE,Marty,"When Deedee was 16, we made up a secret pen pal for her named Leo.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E5,FALSE,Diane,"Guys, I really would rather not discuss it.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E5,FALSE,Artie,"We all took turns writing her letters, pretending to be this sensitive boy from Cambridge.","{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.1027}",0.1027,positive,,,
S1E5,FALSE,Tommy,It was wicked messed up.,"{'neg': 0.659, 'neu': 0.341, 'pos': 0.0, 'compound': -0.7003}",-0.7003,negative,,,
S1E5,FALSE,Gary,"""Oh, Diane, we're two misunderstood souls. Everyone else is a phony. Yours forever, Leo.""","{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.34}",-0.34,negative,,,
S1E5,FALSE,BoJack,What? That is amazing.,"{'neg': 0.0, 'neu': 0.441, 'pos': 0.559, 'compound': 0.5859}",0.5859,positive,,,
S1E5,FALSE,Artie,"After six months of letters, we hired a homeless guy to pretend to be Leo and take her to the homecoming dance.","{'neg': 0.065, 'neu': 0.935, 'pos': 0.0, 'compound': -0.1027}",-0.1027,negative,,,
S1E5,FALSE,Marty,Look at her.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E5,FALSE,Gary,"Watch, watch this part.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E5,FALSE,DIANE,I like your boutonniere.,"{'neg': 0.0, 'neu': 0.444, 'pos': 0.556, 'compound': 0.3612}",0.3612,positive,,,
S1E5,FALSE,Marty,Why don't we watch this every day?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E5,FALSE,Gary,Look at her face.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E5,FALSE,BoJack,Now that's a good prank.,"{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.4404}",0.4404,positive,,,
S1E5,FALSE,Diane,I was humiliated.,"{'neg': 0.706, 'neu': 0.294, 'pos': 0.0, 'compound': -0.34}",-0.34,negative,,,
S1E5,FALSE,BoJack,"Yeah, you wouldn't get it. It's a brothers thing, right, brothers?","{'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.296}",0.296,positive,,,
S1E5,FALSE,Gary,That's Cryane for you. What a pussy.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S1E5,FALSE,Tommy,"You know, it's nice that years later we can all laugh about this.","{'neg': 0.0, 'neu': 0.632, 'pos': 0.368, 'compound': 0.7506}",0.7506,positive,,,
